,row_id,clean_phrase,category,timestamp,phrase_freq,sentiment_score,matched_product,listing_category,stock_level,final_similarity,used_backup
17602,41687,vga/dmi,Electronics,2015-03-25 07:00:00,1,0,Monitor,Electronics,5506270,0.55348074,False
17604,41687,hp computer,Electronics,2015-03-25 07:00:00,2,0,Laptop,Electronics,5558643,0.65622175,False
17614,41728,pavilion,Electronics,2015-04-09 07:00:00,2,0,Laptop,Electronics,5558643,0.50591797,False
17619,41743,samsung tab2,Electronics,2015-02-13 08:00:00,1,1,Tablet,Electronics,5601340,0.6152556,False
17624,41754,multi interface shoe,Electronics,2015-03-04 08:00:00,1,1,Formal Shoes,Footwear,5525649,0.5678319,False
17625,41754,ilce 3000 camera,Electronics,2015-03-04 08:00:00,1,1,Camera,Electronics,5576465,0.6062393,False
17626,41754,sony ilce-3000,Electronics,2015-03-04 08:00:00,1,1,Camera,Electronics,5576465,0.61934465,True
17627,41756,htc one s,Electronics,2015-04-11 07:00:00,1,-1,Smartphone,Electronics,5584861,0.58067757,False
17633,41763,no ac,Electronics,2015-03-05 08:00:00,2,1,Air Conditioner,Home Appliances,6212336,0.54393476,False
17663,41840,15.5 inch retina display,Electronics,2015-04-08 07:00:00,1,1,Monitor,Electronics,5506270,0.5266599,True
17665,41842,"""usb",Electronics,2015-04-27 07:00:00,2,0,Laptop,Electronics,5558643,0.5081267,True
17667,41843,sony bluray,Electronics,2015-03-15 07:00:00,1,1,Camera,Electronics,5576465,0.5134293,False
17686,41869,a53u series laptop,Electronics,2015-04-05 07:00:00,1,1,Laptop,Electronics,5558643,0.64324605,False
17689,41873,dv7 pavilion laptops,Electronics,2015-03-02 08:00:00,1,1,Laptop,Electronics,5558643,0.5772822,False
17690,41877,sony cyber-shot 10.1 mega pixels digital camera,Electronics,2015-03-07 08:00:00,1,0,Camera,Electronics,5576465,0.52067494,False
17692,41878,cyber shot dsc-w120,Electronics,2015-03-16 07:00:00,1,1,Camera,Electronics,5576465,0.523592,True
17705,41899,bluetooth devices,Electronics,2015-04-17 07:00:00,1,0,Smartphone,Electronics,5584861,0.51733476,False
17706,41901,sony pj430v handycam,Electronics,2015-04-20 07:00:00,1,1,Camera,Electronics,5576465,0.5520412,False
17708,41901,sony hdr-pj430v.,Electronics,2015-04-20 07:00:00,1,1,Camera,Electronics,5576465,0.50323397,False
17710,41902,a6000 camera,Electronics,2015-03-11 07:00:00,1,0,Camera,Electronics,5576465,0.71561825,False
17713,41907,samsung galaxy centura,Electronics,2015-02-22 08:00:00,1,0,Smartphone,Electronics,5584861,0.531069,False
17719,41922,wide gamut monitor,Electronics,2015-04-02 07:00:00,1,0,Monitor,Electronics,5506270,0.55793655,False
17721,41924,no displayport,Electronics,2015-02-18 08:00:00,1,1,Monitor,Electronics,5506270,0.5510779,True
17748,41952,macbook version,Electronics,2015-02-02 08:00:00,1,1,Laptop,Electronics,5558643,0.5035159,False
17787,42031,laptop/ipad,Electronics,2015-02-10 08:00:00,1,1,Laptop,Electronics,5558643,0.69447756,False
17819,42079,t.v,Electronics,2015-02-23 08:00:00,1,0,Monitor,Electronics,5506270,0.53047484,True
17820,42079,motorola razr hd,Electronics,2015-02-23 08:00:00,1,0,Smartphone,Electronics,5584861,0.5518836,True
17823,42081,screen,Electronics,2015-02-06 08:00:00,1,0,Monitor,Electronics,5506270,0.67795694,False
17827,42081,projector,Electronics,2015-02-06 08:00:00,1,0,Monitor,Electronics,5506270,0.5321444,False
17828,42084,sony 35mm f/1.8,Electronics,2015-02-12 08:00:00,1,1,Camera,Electronics,5576465,0.61934465,True
17832,42093,model b,Electronics,2015-02-02 08:00:00,1,0,Blender,Home Appliances,6234391,0.5319724,True
17839,42099,apple mac,Electronics,2015-03-20 07:00:00,1,1,Laptop,Electronics,5558643,0.5154216,False
17849,42108,ac side,Electronics,2015-04-28 07:00:00,1,1,Air Conditioner,Home Appliances,6212336,0.513327,False
17850,42108,ac device,Electronics,2015-04-28 07:00:00,1,1,Air Conditioner,Home Appliances,6212336,0.6443138,False
17857,42128,sony h200,Electronics,2015-02-16 08:00:00,1,1,Camera,Electronics,5576465,0.5169452,False
17859,42129,model # lcs-u21,Electronics,2015-03-16 07:00:00,1,1,Blender,Home Appliances,6234391,0.5319724,True
17862,42133,sony - dsc-w830 20.1-megapixel digital camera,Electronics,2015-02-14 08:00:00,1,0,Camera,Electronics,5576465,0.501863,True
17868,42143,hdmi inputs,Electronics,2015-04-15 07:00:00,2,-1,Monitor,Electronics,5506270,0.66745365,True
17870,42143,sony customer,Electronics,2015-04-15 07:00:00,1,-1,Camera,Electronics,5576465,0.52232444,False
17871,42144,mdr-985rk headphones,Electronics,2015-03-16 07:00:00,1,1,Headphones,Electronics,5572988,0.70410705,False
17873,42145,sony headphones model mdr-xd200,Electronics,2015-03-12 07:00:00,1,0,Headphones,Electronics,5572988,0.6122192,False
17882,42159,(verizon,Electronics,2015-04-03 07:00:00,1,0,Smartphone,Electronics,5584861,0.5233899,True
17883,42159,(t-mobile,Electronics,2015-04-03 07:00:00,1,0,Smartphone,Electronics,5584861,0.56060183,False
17884,42159,(virgin mobile,Electronics,2015-04-03 07:00:00,1,0,Smartphone,Electronics,5584861,0.50003034,False
17889,42159,samsung galaxy s iii,Electronics,2015-04-03 07:00:00,1,0,Smartphone,Electronics,5584861,0.56765103,False
17891,42159,(verizon) samsung galaxy s iii,Electronics,2015-04-03 07:00:00,1,0,Smartphone,Electronics,5584861,0.56856716,False
17942,42272,sony xperia z sgp311 tablet,Electronics,2015-02-06 08:00:00,1,1,Tablet,Electronics,5601340,0.556887,False
17944,42274,wife's xperia,Electronics,2015-04-01 07:00:00,1,0,Smartphone,Electronics,5584861,0.51795185,False
17945,42274,sony xperia phone,Electronics,2015-04-01 07:00:00,1,0,Smartphone,Electronics,5584861,0.5844926,False
17958,42300,tablet prontotec,Electronics,2015-03-12 07:00:00,1,1,Tablet,Electronics,5601340,0.7547194,False
17998,42377,android platform,Electronics,2015-03-09 07:00:00,1,1,Smartphone,Electronics,5584861,0.62113583,False
18000,42378,panasonic hc-w850 camcorder,Electronics,2015-02-20 08:00:00,2,0,Camera,Electronics,5576465,0.50037616,False
18019,42396,videos,Electronics,2015-02-03 08:00:00,2,1,Camera,Electronics,5576465,0.57661873,False
18021,42398,vga screen,Electronics,2015-02-10 08:00:00,1,-1,Monitor,Electronics,5506270,0.56930834,False
18022,42398,lenovo ideapad,Electronics,2015-02-10 08:00:00,1,-1,Laptop,Electronics,5558643,0.59876335,False
18023,42401,xbox1,Electronics,2015-04-04 07:00:00,2,0,Gaming Console,Electronics,5606624,0.5471972,False
18037,42434,some mac,Electronics,2015-04-05 07:00:00,1,0,Laptop,Electronics,5558643,0.51395357,True
18051,42477,bluetooth speakers,Electronics,2015-04-22 07:00:00,1,-1,Speaker,Electronics,5608503,0.57465637,False
18052,42477,very small device,Electronics,2015-04-22 07:00:00,1,-1,Smartphone,Electronics,5584861,0.5183193,False
18058,42477,phone,Electronics,2015-04-22 07:00:00,2,-1,Smartphone,Electronics,5584861,0.7467569,False
18060,42477,3rd speaker,Electronics,2015-04-22 07:00:00,1,-1,Speaker,Electronics,5608503,0.7919432,False
18062,42477,headphone output,Electronics,2015-04-22 07:00:00,1,-1,Headphones,Electronics,5572988,0.7090177,False
18066,42477,one speaker,Electronics,2015-04-22 07:00:00,1,-1,Speaker,Electronics,5608503,0.7970355,False
18069,42477,slave speaker,Electronics,2015-04-22 07:00:00,1,-1,Speaker,Electronics,5608503,0.7322317,False
18072,42482,one person's iphone,Electronics,2015-02-25 08:00:00,1,0,Smartphone,Electronics,5584861,0.5757841,False
18073,42482,another's android,Electronics,2015-02-25 08:00:00,1,0,Smartphone,Electronics,5584861,0.669581,False
18076,42487,bt device,Electronics,2015-04-09 07:00:00,2,0,Smartphone,Electronics,5584861,0.512016,False
18092,42510,hp android 7 inch tablet kathy,Electronics,2015-02-07 08:00:00,1,0,Tablet,Electronics,5601340,0.65202796,False
18099,42525,lenovo 3000j series desktop,Electronics,2015-03-15 07:00:00,1,-1,Laptop,Electronics,5558643,0.7144147,True
18107,42528,laptops,Electronics,2015-03-15 07:00:00,1,0,Laptop,Electronics,5558643,0.8694188,False
18108,42529,toshiba satelite a135-s4427 laptop,Electronics,2015-02-24 08:00:00,1,1,Laptop,Electronics,5558643,0.5065509,False
18115,42545,remote blue tooth speaker,Electronics,2015-03-22 07:00:00,1,1,Speaker,Electronics,5608503,0.50398743,False
18124,42559,dslr's and canon pro camcorders,Electronics,2015-02-07 08:00:00,1,1,Camera,Electronics,5576465,0.5467293,True
18129,42566,nikon monarch,Electronics,2015-02-20 08:00:00,1,1,Camera,Electronics,5576465,0.50516856,False
18135,42576,tablet e passion,Electronics,2015-04-24 07:00:00,1,-1,Tablet,Electronics,5601340,0.7200283,False
18138,42583,older dell lap-top computer,Electronics,2015-04-06 07:00:00,1,-1,Laptop,Electronics,5558643,0.50256956,True
18148,42597,usb monitor,Electronics,2015-03-11 07:00:00,1,0,Monitor,Electronics,5506270,0.7262306,False
18150,42603,3 hdmi monitors,Electronics,2015-04-23 07:00:00,1,0,Monitor,Electronics,5506270,0.5617465,True
18169,42634,which size tablet,Electronics,2015-03-24 07:00:00,1,0,Tablet,Electronics,5601340,0.705143,False
18170,42634,7 inch tablet size,Electronics,2015-03-24 07:00:00,1,0,Tablet,Electronics,5601340,0.62806666,False
18174,42639,monitor's vga cable,Electronics,2015-04-11 07:00:00,1,0,Monitor,Electronics,5506270,0.5698086,False
18175,42641,"10.1"" lenovo tablet",Electronics,2015-04-09 07:00:00,1,0,Tablet,Electronics,5601340,0.58233225,False
18183,42650,hp 2310e monitor,Electronics,2015-04-12 07:00:00,1,1,Monitor,Electronics,5506270,0.6705543,False
18184,42652,android compatible app,Electronics,2015-04-11 07:00:00,1,1,Smartphone,Electronics,5584861,0.5580259,False
18211,42685,lenovo u260,Electronics,2015-04-15 07:00:00,1,0,Laptop,Electronics,5558643,0.51895523,False
18214,42696,dell venue 8 pro,Electronics,2015-02-23 08:00:00,1,0,Laptop,Electronics,5558643,0.6940458,True
18224,42715,"two samsung 24"" monitors",Electronics,2015-03-03 08:00:00,2,1,Monitor,Electronics,5506270,0.6577263,True
18232,42737,no. ipad,Electronics,2015-03-21 07:00:00,1,0,Tablet,Electronics,5601340,0.5920576,False
18234,42738,some dso's - a dslr,Electronics,2015-02-25 08:00:00,1,1,Camera,Electronics,5576465,0.5660416,False
18254,42777,art series,Electronics,2015-05-02 07:00:00,1,0,Graphic Novels,Books,6347882,0.602152,False
18262,42783,wi fi,Electronics,2015-02-13 08:00:00,2,0,Smartphone,Electronics,5584861,0.504273,False
18264,42783,th ir sensor,Electronics,2015-02-13 08:00:00,1,0,Camera,Electronics,5576465,0.50392866,True
18279,42813,philips monitor,Electronics,2015-04-20 07:00:00,1,1,Monitor,Electronics,5506270,0.73476946,False
18282,42814,"philips 29"" monitor",Electronics,2015-02-08 08:00:00,1,1,Monitor,Electronics,5506270,0.6600786,False
18284,42815,windows 8.1 hp laptop,Electronics,2015-04-06 07:00:00,1,0,Laptop,Electronics,5558643,0.6118065,True
18289,42830,1--nikon d90,Electronics,2015-03-19 07:00:00,1,0,Camera,Electronics,5576465,0.5862036,False
18290,42830,1--nikon d7000,Electronics,2015-03-19 07:00:00,1,0,Camera,Electronics,5576465,0.5622804,False
18294,42837,her iphone screen,Electronics,2015-03-11 07:00:00,1,1,Smartphone,Electronics,5584861,0.5643543,False
18304,42865,lg phone,Electronics,2015-03-01 08:00:00,1,1,Smartphone,Electronics,5584861,0.70884573,False
18316,42916,audio connections,Electronics,2015-03-05 08:00:00,1,-1,Headphones,Electronics,5572988,0.5410976,False
18341,42962,ricoh gr camera case,Electronics,2015-04-10 07:00:00,1,1,Camera,Electronics,5576465,0.54737836,True
18372,42995,bluetooth earpiece,Electronics,2015-02-19 08:00:00,2,0,Headphones,Electronics,5572988,0.54378945,False
18373,42998,panasonice 9 inch,Electronics,2015-02-26 08:00:00,1,1,Camera,Electronics,5576465,0.5246705,True
18388,43014,acer laptop,Electronics,2015-03-23 07:00:00,1,1,Laptop,Electronics,5558643,0.73976517,False
18423,43077,samsung hml box,Electronics,2015-02-07 08:00:00,1,0,Smartphone,Electronics,5584861,0.52240044,True
18424,43079,what usb,Electronics,2015-04-23 07:00:00,1,0,Laptop,Electronics,5558643,0.5081267,True
18429,43090,"hp 15"" notebook",Electronics,2015-02-14 08:00:00,1,0,Laptop,Electronics,5558643,0.6234113,False
18431,43094,hp 15-ro29wm,Electronics,2015-03-02 08:00:00,1,0,Laptop,Electronics,5558643,0.50117767,False
18436,43104,usb dac,Electronics,2015-04-04 07:00:00,1,-1,Laptop,Electronics,5558643,0.5081267,True
18438,43106,samsung galaxy s3 mini,Electronics,2015-04-15 07:00:00,1,1,Smartphone,Electronics,5584861,0.5277303,False
18446,43127,audiotechnicas,Electronics,2015-03-04 08:00:00,1,-1,Headphones,Electronics,5572988,0.50292104,False
18448,43127,panasonics,Electronics,2015-03-04 08:00:00,1,-1,Camera,Electronics,5576465,0.54097956,False
18453,43137,either the dell lattitude e7440,Electronics,2015-03-22 07:00:00,1,0,Laptop,Electronics,5558643,0.5520879,True
18457,43138,dell pr03x,Electronics,2015-04-13 07:00:00,1,0,Laptop,Electronics,5558643,0.6940458,True
18463,43155,european electrical sewing machine,Electronics,2015-04-14 07:00:00,1,0,Washing Machine,Home Appliances,6238805,0.50573546,False
18470,43179,sony laptops,Electronics,2015-02-04 08:00:00,1,-1,Laptop,Electronics,5558643,0.71250933,False
18480,43191,tp screen,Electronics,2015-03-06 08:00:00,1,0,Monitor,Electronics,5506270,0.6779568,True
18484,43197,13inch macbook,Electronics,2015-03-03 08:00:00,1,0,Laptop,Electronics,5558643,0.53531194,False
18492,43205,windows 8 laptop,Electronics,2015-03-24 07:00:00,3,0,Laptop,Electronics,5558643,0.6451409,False
18502,43220,olympus e- om,Electronics,2015-04-07 07:00:00,1,1,Camera,Electronics,5576465,0.5119702,True
18508,43228,nikon coolpix,Electronics,2015-02-10 08:00:00,2,0,Camera,Electronics,5576465,0.5625279,False
18511,43235,ac powered unit,Electronics,2015-02-05 08:00:00,1,0,Air Conditioner,Home Appliances,6212336,0.59366053,False
18533,43265,samsung galaxy tab3,Electronics,2015-02-12 08:00:00,1,0,Tablet,Electronics,5601340,0.5753448,False
18537,43273,dell machine,Electronics,2015-04-29 07:00:00,2,1,Laptop,Electronics,5558643,0.6569396,False
18542,43278,usb inlet,Electronics,2015-02-22 08:00:00,1,-1,Laptop,Electronics,5558643,0.5081267,True
18545,43284,klispchs quintet satellite speakers,Electronics,2015-02-09 08:00:00,1,0,Speaker,Electronics,5608503,0.51818097,True
18549,43295,acer desktop,Electronics,2015-03-30 07:00:00,1,0,Laptop,Electronics,5558643,0.54900324,False
18552,43299,sony cyber-shot dsc-h5 camera,Electronics,2015-04-06 07:00:00,1,0,Camera,Electronics,5576465,0.523928,False
18553,43300,sony cybershot camera dsc-hx9v,Electronics,2015-02-15 08:00:00,1,0,Camera,Electronics,5576465,0.5496296,True
18574,43336,its usb input,Electronics,2015-04-26 07:00:00,1,-1,Laptop,Electronics,5558643,0.5081267,True
18579,43339,sabrient usb,Electronics,2015-04-17 07:00:00,1,1,Laptop,Electronics,5558643,0.5081267,True
18580,43343,8.1 windows tablet,Electronics,2015-04-19 07:00:00,1,-1,Tablet,Electronics,5601340,0.5684214,False
18581,43346,3 tablet,Electronics,2015-03-17 07:00:00,1,0,Tablet,Electronics,5601340,0.7827356,False
18594,43358,just one usb,Electronics,2015-04-12 07:00:00,1,1,Laptop,Electronics,5558643,0.5081267,True
18599,43364,one dvi,Electronics,2015-04-18 07:00:00,1,1,Monitor,Electronics,5506270,0.526425,True
18602,43364,gaming machines,Electronics,2015-04-18 07:00:00,1,1,Gaming Console,Electronics,5606624,0.71854913,False
18611,43383,lenovo thinkpad w540,Electronics,2015-03-06 08:00:00,2,1,Laptop,Electronics,5558643,0.5076716,False
18615,43386,toshiba w-50atecra laptop,Electronics,2015-03-02 08:00:00,1,0,Laptop,Electronics,5558643,0.52651745,False
18624,43397,motorola box,Electronics,2015-02-24 08:00:00,1,1,Smartphone,Electronics,5584861,0.53959316,False
18625,43404,dell inspiron i14rm-7500slv,Electronics,2015-04-02 07:00:00,1,1,Laptop,Electronics,5558643,0.6091,True
18629,43407,android netbook,Electronics,2015-02-15 08:00:00,1,0,Tablet,Electronics,5601340,0.50412244,False
18651,43429,sony rx100,Electronics,2015-02-23 08:00:00,1,1,Camera,Electronics,5576465,0.5423715,False
18654,43435,-- goget computers,Electronics,2015-04-21 07:00:00,1,1,Laptop,Electronics,5558643,0.7140207,True
18666,43442,panorama,Electronics,2015-03-08 08:00:00,1,0,Camera,Electronics,5576465,0.50832736,False
18671,43443,laptop model,Electronics,2015-04-06 07:00:00,1,1,Laptop,Electronics,5558643,0.8306385,False
18673,43443,acer a55a mb ver,Electronics,2015-04-06 07:00:00,1,1,Laptop,Electronics,5558643,0.5311137,False
18684,43475,marantz 7008 right front speaker output,Electronics,2015-03-21 07:00:00,1,0,Speaker,Electronics,5608503,0.5423614,True
18691,43494,all hdr asxxx series cameras,Electronics,2015-03-03 08:00:00,1,0,Camera,Electronics,5576465,0.5195465,True
18696,43506,may new galaxy camera 2 ek-gc200,Electronics,2015-03-05 08:00:00,1,-1,Camera,Electronics,5576465,0.5687988,True
18702,43513,some ac,Electronics,2015-04-15 07:00:00,1,1,Air Conditioner,Home Appliances,6212336,0.5564554,False
18705,43518,"15.6"" hp laptop",Electronics,2015-04-30 07:00:00,1,-1,Laptop,Electronics,5558643,0.6033121,False
18710,43522,nexus 7 2nd gen,Electronics,2015-02-26 08:00:00,2,1,Smartphone,Electronics,5584861,0.54376364,True
18715,43536,"7"" nexus 7 tablet",Electronics,2015-02-26 08:00:00,1,1,Tablet,Electronics,5601340,0.5965319,False
18716,43536,will an android tablet work,Electronics,2015-02-26 08:00:00,1,1,Tablet,Electronics,5601340,0.5517296,False
18718,43539,camera cowboy studio,Electronics,2015-02-08 08:00:00,1,1,Camera,Electronics,5576465,0.55227727,False
18721,43539,dslr nikon canon,Electronics,2015-02-08 08:00:00,1,1,Camera,Electronics,5576465,0.55804265,False
18725,43552,all iphone,Electronics,2015-03-22 07:00:00,1,0,Smartphone,Electronics,5584861,0.5994997,False
18735,43565,lenovo.so,Electronics,2015-02-14 08:00:00,1,0,Laptop,Electronics,5558643,0.6692991,False
18743,43576,second lenovo n585,Electronics,2015-02-25 08:00:00,1,1,Laptop,Electronics,5558643,0.5080066,True
18748,43585,his gopro black camera,Electronics,2015-02-23 08:00:00,1,1,Camera,Electronics,5576465,0.6752753,False
18750,43586,samsung galaxy 4s,Electronics,2015-03-30 07:00:00,1,1,Smartphone,Electronics,5584861,0.62213326,False
18753,43592,nintendo wii u,Electronics,2015-03-05 08:00:00,1,-1,Gaming Console,Electronics,5606624,0.57139814,False
18775,43644,old foam walkman headphones,Electronics,2015-03-23 07:00:00,1,1,Headphones,Electronics,5572988,0.64178246,False
18779,43653,our samsung smart tv,Electronics,2015-02-25 08:00:00,1,1,Smartwatch,Electronics,5529727,0.51952726,False
18812,43692,wired headphones,Electronics,2015-03-11 07:00:00,1,0,Headphones,Electronics,5572988,0.744125,False
18817,43697,same usb receiver,Electronics,2015-03-24 07:00:00,1,0,Laptop,Electronics,5558643,0.5081267,True
18822,43706,air-fi headphones,Electronics,2015-03-30 07:00:00,1,0,Headphones,Electronics,5572988,0.76141936,False
18830,43716,bc-20 camera work,Electronics,2015-03-07 08:00:00,1,0,Camera,Electronics,5576465,0.5140311,False
18834,43719,theater pc,Electronics,2015-04-05 07:00:00,1,0,Gaming Console,Electronics,5606624,0.523583,False
18846,43743,sony cfs-200,Electronics,2015-02-27 08:00:00,1,1,Camera,Electronics,5576465,0.61934465,True
18847,43745,iphone6 no,Electronics,2015-02-15 08:00:00,1,0,Smartphone,Electronics,5584861,0.5430924,False
18851,43757,audio 20 sistem,Electronics,2015-04-10 07:00:00,1,1,Speaker,Electronics,5608503,0.50850224,False
18886,43837,canon 50d,Electronics,2015-04-12 07:00:00,1,1,Camera,Electronics,5576465,0.5670819,False
